row_id,issue
1196,last_review_date missing/unparseable
1197,Missing booking_url
1197,last_review_date missing/unparseable
1198,Missing booking_url
1198,last_review_date missing/unparseable
1199,Missing booking_url
1199,last_review_date missing/unparseable
1200,Missing booking_url
1200,last_review_date missing/unparseable
1201,Missing booking_url
1201,last_review_date missing/unparseable
1202,Missing booking_url
1202,last_review_date missing/unparseable
1203,Missing booking_url
1203,last_review_date missing/unparseable
1204,Website missing
1204,Missing booking_url
1204,last_review_date missing/unparseable
1204,Duplicate email
1205,Missing booking_url
1205,last_review_date missing/unparseable
1206,Website missing
1206,Missing booking_url
1206,last_review_date missing/unparseable
1207,Missing booking_url
1207,last_review_date missing/unparseable
1207,Duplicate email
1208,Missing booking_url
1208,last_review_date missing/unparseable
1209,Missing booking_url
1209,last_review_date missing/unparseable
1209,Duplicate domain
1209,Duplicate phone
1210,Missing booking_url
1210,last_review_date missing/unparseable
1211,Missing booking_url
1211,last_review_date missing/unparseable
1212,Missing booking_url
1212,last_review_date missing/unparseable
1213,Missing booking_url
1213,last_review_date missing/unparseable
1214,Missing booking_url
1214,last_review_date missing/unparseable
1215,Missing booking_url
1215,last_review_date missing/unparseable
1215,Duplicate email
1215,Duplicate domain
1216,Missing booking_url
1216,last_review_date missing/unparseable
1217,Missing booking_url
1217,last_review_date missing/unparseable
1218,Missing booking_url
1218,last_review_date missing/unparseable
1218,Duplicate domain
1219,Missing booking_url
1219,last_review_date missing/unparseable
1219,Duplicate email
1220,Missing booking_url
1220,last_review_date missing/unparseable
1221,Missing booking_url
1221,last_review_date missing/unparseable
1222,Website missing
1222,Missing booking_url
1222,last_review_date missing/unparseable
1223,Missing booking_url
1223,last_review_date missing/unparseable
1223,Duplicate email
1223,Duplicate domain
1224,Missing booking_url
1224,last_review_date missing/unparseable
1225,Missing booking_url
1225,last_review_date missing/unparseable
1226,Missing booking_url
1226,last_review_date missing/unparseable
1226,Duplicate email
1227,Missing booking_url
1227,last_review_date missing/unparseable
1228,Missing booking_url
1228,last_review_date missing/unparseable
1229,Missing booking_url
1229,last_review_date missing/unparseable
1230,Missing booking_url
1230,last_review_date missing/unparseable
1231,Missing booking_url
1231,last_review_date missing/unparseable
1232,Missing booking_url
1232,last_review_date missing/unparseable
1233,Missing booking_url
1233,last_review_date missing/unparseable
1234,Missing booking_url
1234,last_review_date missing/unparseable
1234,Duplicate email
1235,Missing booking_url
1235,last_review_date missing/unparseable
1235,Duplicate email
1235,Duplicate domain
1236,Missing booking_url
1236,last_review_date missing/unparseable
1237,Website missing
1237,Missing booking_url
1237,last_review_date missing/unparseable
1238,Website missing
1238,Missing booking_url
1238,last_review_date missing/unparseable
1239,Website missing
1239,Missing booking_url
1239,last_review_date missing/unparseable
1240,Missing booking_url
1240,last_review_date missing/unparseable
1241,Missing booking_url
1241,last_review_date missing/unparseable
1241,Duplicate email
1241,Duplicate domain
1242,Missing booking_url
1242,last_review_date missing/unparseable
1242,Duplicate email
1243,Missing booking_url
1243,last_review_date missing/unparseable
1244,Missing booking_url
1244,last_review_date missing/unparseable
1245,Missing booking_url
1245,last_review_date missing/unparseable
1246,Missing booking_url
1246,last_review_date missing/unparseable
1247,Missing booking_url
1247,last_review_date missing/unparseable
1248,Missing booking_url
1248,last_review_date missing/unparseable
1249,Missing booking_url
1249,last_review_date missing/unparseable
1250,Missing booking_url
1250,last_review_date missing/unparseable
1251,Missing booking_url
1251,last_review_date missing/unparseable
1252,Missing booking_url
1252,last_review_date missing/unparseable
1252,Duplicate email
1252,Duplicate domain
1253,Missing booking_url
1253,last_review_date missing/unparseable
1254,Missing booking_url
1254,last_review_date missing/unparseable
1255,Missing booking_url
1255,last_review_date missing/unparseable
1256,Missing booking_url
1256,last_review_date missing/unparseable
1257,Missing booking_url
1257,last_review_date missing/unparseable
1258,Missing booking_url
1258,last_review_date missing/unparseable
1259,Missing booking_url
1259,last_review_date missing/unparseable
1259,Duplicate email
1259,Duplicate domain
1260,Missing booking_url
1260,last_review_date missing/unparseable
1261,Missing booking_url
1261,last_review_date missing/unparseable
1262,Missing booking_url
1262,last_review_date missing/unparseable
1262,Duplicate email
1263,Missing booking_url
1263,last_review_date missing/unparseable
1263,Duplicate email
1264,Missing booking_url
1264,last_review_date missing/unparseable
1264,Duplicate email
1265,Missing booking_url
1265,last_review_date missing/unparseable
1266,Missing booking_url
1266,last_review_date missing/unparseable
1266,Duplicate email
1266,Duplicate domain
1267,Missing booking_url
1267,last_review_date missing/unparseable
1268,Missing booking_url
1268,last_review_date missing/unparseable
1269,Missing booking_url
1269,last_review_date missing/unparseable
1270,Missing booking_url
1270,last_review_date missing/unparseable
1271,Missing booking_url
1271,last_review_date missing/unparseable
1271,Duplicate email
1271,Duplicate domain
1272,Missing booking_url
1272,last_review_date missing/unparseable
1272,Duplicate email
1272,Duplicate domain
1272,Duplicate phone
1273,Missing booking_url
1273,last_review_date missing/unparseable
1274,Missing booking_url
1274,last_review_date missing/unparseable
1275,Missing booking_url
1275,last_review_date missing/unparseable
1276,Missing booking_url
1276,last_review_date missing/unparseable
1277,Missing booking_url
1277,last_review_date missing/unparseable
1278,Missing booking_url
1278,last_review_date missing/unparseable
1279,Missing booking_url
1279,last_review_date missing/unparseable
1280,Missing booking_url
1280,last_review_date missing/unparseable
1281,Missing booking_url
1281,last_review_date missing/unparseable
1281,Duplicate domain
1282,Missing booking_url
1282,last_review_date missing/unparseable
1283,Missing booking_url
1283,last_review_date missing/unparseable
1284,Missing booking_url
1284,last_review_date missing/unparseable
1285,Missing booking_url
1285,last_review_date missing/unparseable
1286,Missing booking_url
1286,last_review_date missing/unparseable
1287,Missing booking_url
1287,last_review_date missing/unparseable
1288,Missing booking_url
1288,last_review_date missing/unparseable
1288,Duplicate domain
1289,Missing booking_url
1289,last_review_date missing/unparseable
1290,Missing booking_url
1290,last_review_date missing/unparseable
1291,Missing booking_url
1291,last_review_date missing/unparseable
1292,Missing booking_url
1292,last_review_date missing/unparseable
1292,Duplicate email
1293,Missing booking_url
1293,last_review_date missing/unparseable
1294,Website missing
1294,Missing booking_url
1294,last_review_date missing/unparseable
1295,Missing booking_url
1295,last_review_date missing/unparseable
1296,Missing booking_url
1296,last_review_date missing/unparseable
1297,Website missing
1297,Missing booking_url
1297,last_review_date missing/unparseable
1298,Directory-only website
1298,Missing booking_url
1298,last_review_date missing/unparseable
1298,Duplicate domain
1299,Missing booking_url
1299,last_review_date missing/unparseable
1300,Missing booking_url
1300,last_review_date missing/unparseable
1301,Website missing
1301,Missing booking_url
1301,last_review_date missing/unparseable
1301,Duplicate email
1302,Website missing
1302,Missing booking_url
1302,last_review_date missing/unparseable
1303,Missing booking_url
1303,last_review_date missing/unparseable
1304,Missing booking_url
1304,last_review_date missing/unparseable
1304,Duplicate email
1304,Duplicate domain
1305,Missing booking_url
1305,last_review_date missing/unparseable
1306,Missing booking_url
1306,last_review_date missing/unparseable
1306,Duplicate email
1306,Duplicate domain
1306,Duplicate phone
1307,Missing booking_url
1307,last_review_date missing/unparseable
1308,Missing booking_url
1308,last_review_date missing/unparseable
1309,Website missing
1309,Missing booking_url
1309,last_review_date missing/unparseable
1309,Duplicate email
1310,Missing booking_url
1310,last_review_date missing/unparseable
1311,Website missing
1311,Missing booking_url
1311,last_review_date missing/unparseable
1312,Website missing
1312,Missing booking_url
1312,last_review_date missing/unparseable
1313,Website missing
1313,Missing booking_url
1313,last_review_date missing/unparseable
1314,Missing booking_url
1314,last_review_date missing/unparseable
1315,Website missing
1315,Missing booking_url
1315,last_review_date missing/unparseable
1316,Missing booking_url
1316,last_review_date missing/unparseable
1317,Missing booking_url
1317,last_review_date missing/unparseable
1318,Missing booking_url
1318,last_review_date missing/unparseable
1319,Missing booking_url
1319,last_review_date missing/unparseable
1320,Missing booking_url
1320,last_review_date missing/unparseable
1321,Missing booking_url
1321,last_review_date missing/unparseable
1322,Missing booking_url
1322,last_review_date missing/unparseable
1323,Missing booking_url
1323,last_review_date missing/unparseable
1324,Missing booking_url
1324,last_review_date missing/unparseable
1325,Missing booking_url
1325,last_review_date missing/unparseable
1325,Duplicate email
1326,Missing booking_url
1326,last_review_date missing/unparseable
1326,Duplicate email
1326,Duplicate domain
1327,Missing booking_url
1327,last_review_date missing/unparseable
